id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,home_team_rank,away_team_rank
11783,2009-07-25,19:04,第19節,第1日,神戸,大宮,ホームズスタジアム神戸,屋内,26.8,68,スカパースカチャン/e2スカチャン,8651,50 大久保 嘉人 FW,17 吉田 孝行 FW,16 古賀 誠史 MF,14 宮本 恒靖 MF,10 ボッティ MF,7 朴 康造 MF,15 内山 俊彦 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,25 石櫃 洋祐 DF,1 榎本 達也 GK,1,2,21 江角 浩司 GK,2 塚本 泰史 DF,6 片岡 洋介 DF,3 マト DF,4 波戸 康広 DF,23 金澤 慎 MF,17 橋本 早十 MF,11 藤本 主税 MF,14 パク ウォンジェ MF,9 石原 直樹 FW,13 藤田 祥史 FW,16.0,10.0
11782,2009-07-25,19:03,第19節,第1日,G大阪,大分,万博記念競技場,曇,25.6,84,スカパー(スカチャンHD、スカチャン)/e2スカチャン,15262,30 山崎 雅人 FW,23 レアンドロ FW,7 遠藤 保仁 MF,10 二川 孝広 MF,17 明神 智和 MF,27 橋本 英郎 MF,19 下平 匠 DF,5 山口 智 DF,2 中澤 聡太 DF,13 安田 理大 DF,22 藤ヶ谷 陽介 GK,1,0,1 西川 周作 GK,4 深谷 友基 DF,6 森重 真人 DF,33 藤田 義明 DF,20 高橋 大輔 MF,5 エジミウソン MF,32 宮沢 正史 MF,2 坪内 秀介 MF,14 家長 昭博 MF,8 金崎 夢生 MF,10 ウェズレイ FW,6.0,18.0
11781,2009-07-25,19:03,第19節,第1日,千葉,清水,フクダ電子アリーナ,晴,28.3,78,スカパー(スカチャンHD、スカチャン)/e2スカチャン,15142,7 ネット バイアーノ FW,18 巻 誠一郎 FW,24 太田 圭輔 FW,5 アレックス MF,8 中後 雅喜 MF,10 工藤 浩平 MF,31 青木 良太 DF,4 ボスナー DF,15 福元 洋平 DF,2 坂本 將貴 DF,1 岡本 昌弘 GK,1,2,29 山本 海人 GK,25 市川 大祐 DF,5 岩下 敬輔 DF,2 児玉 新 DF,4 太田 宏介 DF,10 藤本 淳吾 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,8 枝村 匠馬 MF,23 岡崎 慎司 FW,18 ヨンセン FW,15.0,7.0
11780,2009-07-25,19:03,第19節,第1日,浦和,名古屋,埼玉スタジアム2002,晴,28.6,74,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,44976,17 エジミウソン FW,19 高原 直泰 FW,10 ポンテ MF,24 原口 元気 MF,13 鈴木 啓太 MF,3 細貝 萌 MF,33 高橋 峻希 DF,22 阿部 勇樹 DF,2 坪井 慶介 DF,6 山田 暢久 DF,1 山岸 範宏 GK,0,3,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 吉田 麻也 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,10 小川 佳純 MF,7 中村 直志 MF,13 山口 慶 MF,8 マギヌン MF,11 玉田 圭司 FW,16 ケネディ FW,2.0,8.0
11779,2009-07-25,19:04,第19節,第1日,鹿島,柏,県立カシマサッカースタジアム,晴,26.8,82,スカパースカチャン/e2スカチャン/BS,18773,18 マルキーニョス FW,13 興梠 慎三 FW,8 野沢 拓也 MF,10 本山 雅志 MF,40 小笠原 満男 MF,15 青木 剛 MF,35 パク チュホ DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,2 内田 篤人 DF,21 曽ヶ端 準 GK,1,1,33 菅野 孝憲 GK,5 古賀 正紘 DF,3 近藤 直也 DF,6 パク ドンヒョク DF,25 村上 佑介 MF,7 大谷 秀和 MF,40 小林 慶行 MF,27 大津 祐樹 MF,20 李 忠成 MF,11 ポポ MF,10 フランサ FW,1.0,17.0
11778,2009-07-25,18:03,第19節,第1日,FC東京,広島,味の素スタジアム,晴,27.9,74,スカパー・e2(J sports Plus),27846,13 平山 相太 FW,9 カボレ FW,22 羽生 直剛 MF,18 石川 直宏 MF,28 米本 拓司 MF,10 梶山 陽平 MF,5 長友 佑都 DF,6 今野 泰幸 DF,4 ブルーノ クアドロス DF,25 徳永 悠平 DF,20 権田 修一 GK,0,0,34 中林 洋次 GK,24 森脇 良太 DF,2 ストヤノフ DF,19 盛田 剛平 DF,16 李 漢宰 MF,35 中島 浩司 MF,6 青山 敏弘 MF,17 服部 公太 MF,25 髙柳 一誠 MF,10 柏木 陽介 MF,11 佐藤 寿人 FW,5.0,8.0
11784,2009-07-26,18:03,第19節,第2日,新潟,山形,東北電力ビッグスワンスタジアム,曇時々雨,24.3,83,スカパー(スカチャンHD、スカチャン)/e2スカチャン,37447,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,24 酒井 高徳 DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,1,1,1 清水 健太 GK,14 宮本 卓也 DF,34 西河 翔吾 DF,4 小原 章吾 DF,20 小林 亮 DF,6 宮崎 光平 MF,19 秋葉 勝 MF,17 佐藤 健太郎 MF,7 宮沢 克行 MF,15 長谷川 悠 FW,11 北村 知隆 FW,3.0,12.0
11785,2009-07-26,18:05,第19節,第2日,磐田,横浜FM,ヤマハスタジアム(磐田),晴,27.4,90,スカパー・e2(TBSチャンネル)/BS-TBS,15729,33 イ グノ FW,18 前田 遼一 FW,8 ジウシーニョ MF,11 西 紀寛 MF,23 山本 康裕 MF,6 那須 大亮 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,4 大井 健太郎 DF,5 駒野 友一 DF,1 川口 能活 GK,1,1,21 飯倉 大樹 GK,35 天野 貴史 DF,7 栗原 勇蔵 DF,22 中澤 佑二 DF,5 田中 裕介 DF,3 松田 直樹 MF,30 小椋 祥平 MF,10 山瀬 功治 FW,14 狩野 健太 FW,17 兵藤 慎剛 FW,15 金 根煥 FW,10.0,13.0
11786,2009-07-26,18:04,第19節,第2日,京都,川崎F,京都市西京極総合運動公園陸上競技場兼球技場,曇時々雨,27.1,87,スカパー(スカチャンHD、スカチャン)/e2スカチャン/KBS京都,9002,13 柳沢 敦 FW,20 パウリーニョ FW,10 ディエゴ MF,16 安藤 淳 MF,7 佐藤 勇人 MF,22 渡邉 大剛 MF,8 中谷 勇介 DF,14 李  正秀 DF,4 水本 裕貴 DF,6 染谷 悠太 DF,21 水谷 雄一 GK,3,1,1 川島 永嗣 GK,19 森 勇介 DF,4 井川 祐輔 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,13 寺田 周平 MF,29 谷口 博之 MF,14 中村 憲剛 MF,15 矢島 卓郎 FW,34 レナチーニョ FW,11 ヴィトール ジュニオール FW,11.0,4.0
11787,2009-08-01,19:03,第20節,第1日,川崎F,FC東京,等々力陸上競技場,曇,26.0,68,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,21379,8 山岸 智 FW,10 ジュニーニョ FW,15 矢島 卓郎 FW,14 中村 憲剛 MF,29 谷口 博之 MF,18 横山 知伸 MF,26 村上 和弘 DF,2 伊藤 宏樹 DF,13 寺田 周平 DF,19 森 勇介 DF,1 川島 永嗣 GK,2,1,20 権田 修一 GK,25 徳永 悠平 DF,4 ブルーノ クアドロス DF,6 今野 泰幸 DF,5 長友 佑都 DF,10 梶山 陽平 MF,28 米本 拓司 MF,18 石川 直宏 MF,22 羽生 直剛 MF,9 カボレ FW,13 平山 相太 FW,2.0,5.0
11788,2009-08-01,19:04,第20節,第1日,横浜FM,京都,日産スタジアム,曇,26.4,73,スカパースカチャン/e2スカチャン/BS,19354,15 金 根煥 FW,14 狩野 健太 MF,9 渡邉 千真 MF,10 山瀬 功治 MF,29 長谷川 アーリアジャスール MF,30 小椋 祥平 MF,24 金井 貢史 DF,3 松田 直樹 DF,7 栗原 勇蔵 DF,5 田中 裕介 DF,21 飯倉 大樹 GK,3,0,21 水谷 雄一 GK,6 染谷 悠太 DF,4 水本 裕貴 DF,14 李  正秀 DF,8 中谷 勇介 DF,22 渡邉 大剛 MF,7 佐藤 勇人 MF,16 安藤 淳 MF,10 ディエゴ MF,20 パウリーニョ FW,13 柳沢 敦 FW,11.0,12.0
11789,2009-08-01,19:03,第20節,第1日,新潟,大宮,東北電力ビッグスワンスタジアム,雨のち曇,24.9,87,スカパー(スカチャンHD、スカチャン)/e2スカチャン,30862,23 田中 亜土夢 FW,16 大島 秀夫 FW,11 矢野 貴章 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,29 ジウトン DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,0,0,21 江角 浩司 GK,2 塚本 泰史 DF,6 片岡 洋介 DF,5 冨田 大介 DF,4 波戸 康広 DF,23 金澤 慎 MF,17 橋本 早十 MF,11 藤本 主税 MF,14 パク ウォンジェ MF,9 石原 直樹 FW,13 藤田 祥史 FW,3.0,12.0
11790,2009-08-01,19:03,第20節,第1日,磐田,千葉,ヤマハスタジアム(磐田),曇,25.1,80,スカパースカチャン/e2スカチャン,11297,18 前田 遼一 FW,33 イ グノ FW,14 村井 慎二 MF,23 山本 康裕 MF,19 岡田 隆 MF,6 那須 大亮 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,4 大井 健太郎 DF,5 駒野 友一 DF,1 川口 能活 GK,3,2,17 櫛野 亮 GK,31 青木 良太 DF,15 福元 洋平 DF,14 池田 昇平 DF,23 益山 司 MF,10 工藤 浩平 MF,8 中後 雅喜 MF,5 アレックス MF,16 谷澤 達也 MF,9 深井 正樹 FW,18 巻 誠一郎 FW,8.0,15.0
11792,2009-08-01,19:05,第20節,第1日,大分,名古屋,九州石油ドーム,屋内,25.2,89,スカパー(スカチャンHD、スカチャン)/e2スカチャン,17461,10 ウェズレイ FW,14 家長 昭博 FW,17 フェルナンジーニョ MF,27 小手川 宏基 MF,20 高橋 大輔 MF,8 金崎 夢生 MF,5 エジミウソン MF,22 上本 大海 DF,6 森重 真人 DF,4 深谷 友基 DF,1 西川 周作 GK,2,1,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 吉田 麻也 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,10 小川 佳純 MF,7 中村 直志 MF,13 山口 慶 MF,8 マギヌン MF,11 玉田 圭司 FW,16 ケネディ FW,18.0,10.0
11791,2009-08-01,19:03,第20節,第1日,広島,鹿島,広島ビッグアーチ,曇,26.3,83,スカパー・e2(J sports Plus),22225,11 佐藤 寿人 FW,10 柏木 陽介 MF,25 髙柳 一誠 MF,17 服部 公太 MF,35 中島 浩司 MF,6 青山 敏弘 MF,16 李 漢宰 MF,5 槙野 智章 DF,2 ストヤノフ DF,24 森脇 良太 DF,34 中林 洋次 GK,1,0,21 曽ヶ端 準 GK,2 内田 篤人 DF,3 岩政 大樹 DF,19 伊野波 雅彦 DF,35 パク チュホ DF,15 青木 剛 MF,40 小笠原 満男 MF,10 本山 雅志 MF,8 野沢 拓也 MF,13 興梠 慎三 FW,18 マルキーニョス FW,6.0,1.0
11795,2009-08-02,18:05,第20節,第2日,柏,神戸,日立柏サッカー場,曇,25.8,81,スカパー・e2(TBSチャンネル)/BS-TBS,8545,10 フランサ FW,27 大津 祐樹 MF,20 李 忠成 MF,15 菅沼 実 MF,40 小林 慶行 MF,7 大谷 秀和 MF,25 村上 佑介 MF,6 パク ドンヒョク DF,3 近藤 直也 DF,5 古賀 正紘 DF,33 菅野 孝憲 GK,0,1,1 榎本 達也 GK,23 近藤 岳登 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,26 松岡 亮輔 DF,50 大久保 嘉人 MF,6 金 南一 MF,14 宮本 恒靖 MF,16 古賀 誠史 MF,10 ボッティ FW,21 茂木 弘人 FW,17.0,15.0
11793,2009-08-02,18:03,第20節,第2日,山形,G大阪,NDソフトスタジアム山形,曇一時雨,26.0,74,スカパー・e2(J sports Plus),16547,11 北村 知隆 FW,15 長谷川 悠 FW,7 宮沢 克行 MF,14 宮本 卓也 MF,19 秋葉 勝 MF,6 宮崎 光平 MF,13 石川 竜也 DF,4 小原 章吾 DF,34 西河 翔吾 DF,20 小林 亮 DF,1 清水 健太 GK,1,1,1 松代 直樹 GK,13 安田 理大 DF,2 中澤 聡太 DF,5 山口 智 DF,19 下平 匠 DF,27 橋本 英郎 MF,17 明神 智和 MF,10 二川 孝広 MF,7 遠藤 保仁 MF,16 佐々木 勇人 FW,23 レアンドロ FW,14.0,6.0
11794,2009-08-02,18:03,第20節,第2日,浦和,清水,埼玉スタジアム2002,雨,24.6,90,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,45186,17 エジミウソン FW,19 高原 直泰 FW,24 原口 元気 MF,34 山田 直輝 MF,3 細貝 萌 MF,13 鈴木 啓太 MF,14 平川 忠亮 DF,22 阿部 勇樹 DF,2 坪井 慶介 DF,6 山田 暢久 DF,23 都築 龍太 GK,0,1,29 山本 海人 GK,25 市川 大祐 DF,3 青山 直晃 DF,5 岩下 敬輔 DF,2 児玉 新 DF,8 枝村 匠馬 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,13 兵働 昭弘 MF,23 岡崎 慎司 FW,18 ヨンセン FW,4.0,6.0
11796,2009-08-15,18:04,第21節,第1日,京都,山形,京都市西京極総合運動公園陸上競技場兼球技場,曇,28.1,62,スカパースカチャン/e2スカチャン/KBS京都,8821,13 柳沢 敦 FW,20 パウリーニョ FW,10 ディエゴ MF,7 佐藤 勇人 MF,3 シジクレイ MF,16 安藤 淳 MF,8 中谷 勇介 DF,14 李  正秀 DF,4 水本 裕貴 DF,24 増嶋 竜也 DF,21 水谷 雄一 GK,1,0,1 清水 健太 GK,20 小林 亮 DF,34 西河 翔吾 DF,4 小原 章吾 DF,13 石川 竜也 DF,6 宮崎 光平 MF,19 秋葉 勝 MF,14 宮本 卓也 MF,7 宮沢 克行 MF,11 北村 知隆 FW,15 長谷川 悠 FW,10.0,14.0
11797,2009-08-15,18:34,第21節,第1日,鹿島,大分,県立カシマサッカースタジアム,晴,23.4,83,スカパー(スカチャンHD、スカチャン)/e2スカチャン,25674,18 マルキーニョス FW,13 興梠 慎三 FW,11 ダニーロ MF,8 野沢 拓也 MF,40 小笠原 満男 MF,15 青木 剛 MF,7 新井場 徹 DF,19 伊野波 雅彦 DF,3 岩政 大樹 DF,2 内田 篤人 DF,21 曽ヶ端 準 GK,1,0,1 西川 周作 GK,4 深谷 友基 DF,6 森重 真人 DF,22 上本 大海 DF,5 エジミウソン MF,8 金崎 夢生 MF,11 鈴木 慎吾 MF,20 高橋 大輔 MF,27 小手川 宏基 MF,21 東 慶悟 FW,13 高松 大樹 FW,1.0,18.0
11798,2009-08-15,19:04,第21節,第1日,名古屋,川崎F,名古屋市瑞穂陸上競技場,曇,27.5,66,スカパースカチャン/e2スカチャン/BS/中京テレビ(録),18025,16 ケネディ FW,11 玉田 圭司 FW,8 マギヌン MF,7 中村 直志 MF,9 ブルザノビッチ MF,10 小川 佳純 MF,38 三都主 アレサンドロ DF,4 吉田 麻也 DF,3 バヤリッツァ DF,2 竹内 彬 DF,1 楢﨑 正剛 GK,0,2,1 川島 永嗣 GK,19 森 勇介 DF,17 菊地 光将 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,13 寺田 周平 MF,29 谷口 博之 MF,14 中村 憲剛 MF,9 鄭 大世 FW,10 ジュニーニョ FW,8 山岸 智 FW,11.0,2.0
11799,2009-08-15,19:03,第21節,第1日,G大阪,浦和,万博記念競技場,曇,27.5,64,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,20211,23 レアンドロ FW,9 ルーカス FW,7 遠藤 保仁 MF,10 二川 孝広 MF,17 明神 智和 MF,27 橋本 英郎 MF,19 下平 匠 DF,5 山口 智 DF,2 中澤 聡太 DF,21 加地 亮 DF,1 松代 直樹 GK,1,0,23 都築 龍太 GK,6 山田 暢久 DF,2 坪井 慶介 DF,22 阿部 勇樹 DF,14 平川 忠亮 DF,13 鈴木 啓太 MF,3 細貝 萌 MF,34 山田 直輝 MF,24 原口 元気 MF,19 高原 直泰 FW,17 エジミウソン FW,5.0,4.0
11800,2009-08-15,19:04,第21節,第1日,神戸,広島,神戸総合運動公園ユニバー記念競技場,曇時々雨,26.9,68,スカパー(スカチャンHD、スカチャン)/e2スカチャン,13394,21 茂木 弘人 FW,10 ボッティ FW,16 古賀 誠史 MF,14 宮本 恒靖 MF,6 金 南一 MF,7 朴 康造 MF,26 松岡 亮輔 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,23 近藤 岳登 DF,1 榎本 達也 GK,0,0,34 中林 洋次 GK,24 森脇 良太 DF,2 ストヤノフ DF,5 槙野 智章 DF,14 ミキッチ MF,6 青山 敏弘 MF,35 中島 浩司 MF,17 服部 公太 MF,25 髙柳 一誠 MF,10 柏木 陽介 MF,11 佐藤 寿人 FW,15.0,8.0
11801,2009-08-15,19:35,第21節,第1日,千葉,柏,フクダ電子アリーナ,晴,24.9,70,スカパー・e2(TBSチャンネル)/BS-TBS,17899,7 ネット バイアーノ FW,16 谷澤 達也 MF,5 アレックス MF,8 中後 雅喜 MF,10 工藤 浩平 MF,9 深井 正樹 MF,31 青木 良太 DF,14 池田 昇平 DF,15 福元 洋平 DF,2 坂本 將貴 DF,17 櫛野 亮 GK,0,0,33 菅野 孝憲 GK,23 藏川 洋平 DF,3 近藤 直也 DF,6 パク ドンヒョク DF,13 小林 祐三 DF,27 大津 祐樹 MF,34 杉山 浩太 MF,28 栗澤 僚一 MF,15 菅沼 実 MF,11 ポポ FW,41 田中 順也 FW,16.0,17.0
11804,2009-08-16,19:03,第21節,第2日,清水,新潟,アウトソーシングスタジアム日本平,晴,26.3,61,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,20034,23 岡崎 慎司 FW,18 ヨンセン FW,13 兵働 昭弘 MF,7 伊東 輝悦 MF,16 本田 拓也 MF,8 枝村 匠馬 MF,4 太田 宏介 DF,5 岩下 敬輔 DF,3 青山 直晃 DF,25 市川 大祐 DF,29 山本 海人 GK,1,1,1 北野 貴之 GK,17 内田 潤 DF,5 千代反田 充 DF,6 永田 充 DF,29 ジウトン DF,3 千葉 和彦 MF,10 マルシオ リシャルデス MF,7 松下 年宏 MF,11 矢野 貴章 FW,16 大島 秀夫 FW,9 ペドロ ジュニオール FW,6.0,3.0
11802,2009-08-16,18:00,第21節,第2日,大宮,磐田,熊谷スポーツ文化公園陸上競技場,晴,28.6,57,スカパー(スカチャンHD、スカチャン)/e2スカチャン,11330,13 藤田 祥史 FW,9 石原 直樹 FW,14 パク ウォンジェ MF,11 藤本 主税 MF,17 橋本 早十 MF,23 金澤 慎 MF,4 波戸 康広 DF,3 マト DF,6 片岡 洋介 DF,2 塚本 泰史 DF,21 江角 浩司 GK,1,1,1 川口 能活 GK,5 駒野 友一 DF,4 大井 健太郎 DF,6 那須 大亮 DF,20 山本 脩斗 DF,23 山本 康裕 MF,19 岡田 隆 MF,11 西 紀寛 MF,14 村井 慎二 MF,18 前田 遼一 FW,33 イ グノ FW,12.0,9.0
11803,2009-08-16,18:33,第21節,第2日,FC東京,横浜FM,味の素スタジアム,晴,29.1,50,スカパー・e2(J sports Plus)/TOKYO MX,24913,13 平山 相太 FW,9 カボレ FW,22 羽生 直剛 MF,27 田邉 草民 MF,17 金沢 浄 MF,28 米本 拓司 MF,25 徳永 悠平 DF,6 今野 泰幸 DF,2 茂庭 照幸 DF,33 椋原 健太 DF,20 権田 修一 GK,0,0,21 飯倉 大樹 GK,5 田中 裕介 DF,7 栗原 勇蔵 DF,22 中澤 佑二 DF,13 小宮山 尊信 DF,3 松田 直樹 MF,30 小椋 祥平 MF,29 長谷川 アーリアジャスール FW,10 山瀬 功治 FW,14 狩野 健太 FW,9 渡邉 千真 FW,5.0,12.0
11811,2009-08-19,19:04,第22節,第1日,広島,大分,広島ビッグアーチ,晴,25.6,74,スカパー(スカチャンHD、スカチャン)/e2スカチャン,10951,11 佐藤 寿人 FW,10 柏木 陽介 MF,25 髙柳 一誠 MF,17 服部 公太 MF,35 中島 浩司 MF,6 青山 敏弘 MF,14 ミキッチ MF,5 槙野 智章 DF,2 ストヤノフ DF,24 森脇 良太 DF,34 中林 洋次 GK,1,0,1 西川 周作 GK,4 深谷 友基 DF,6 森重 真人 DF,22 上本 大海 DF,5 エジミウソン MF,8 金崎 夢生 MF,20 高橋 大輔 MF,21 東 慶悟 MF,27 小手川 宏基 MF,13 高松 大樹 FW,17 フェルナンジーニョ FW,5.0,18.0
11810,2009-08-19,19:04,第22節,第1日,神戸,鹿島,ホームズスタジアム神戸,晴,27.6,72,スカパー・e2(J sports Plus),17432,21 茂木 弘人 FW,50 大久保 嘉人 FW,16 古賀 誠史 MF,14 宮本 恒靖 MF,6 金 南一 MF,10 ボッティ MF,26 松岡 亮輔 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,23 近藤 岳登 DF,1 榎本 達也 GK,1,0,21 曽ヶ端 準 GK,2 内田 篤人 DF,3 岩政 大樹 DF,4 大岩 剛 DF,7 新井場 徹 DF,15 青木 剛 MF,40 小笠原 満男 MF,11 ダニーロ MF,8 野沢 拓也 MF,13 興梠 慎三 FW,34 大迫 勇也 FW,14.0,1.0
11809,2009-08-19,19:04,第22節,第1日,京都,清水,京都市西京極総合運動公園陸上競技場兼球技場,晴,28.7,64,スカパースカチャン/e2スカチャン/KBS京都,10685,13 柳沢 敦 FW,20 パウリーニョ FW,10 ディエゴ MF,7 佐藤 勇人 MF,3 シジクレイ MF,16 安藤 淳 MF,8 中谷 勇介 DF,14 李  正秀 DF,4 水本 裕貴 DF,24 増嶋 竜也 DF,21 水谷 雄一 GK,0,1,29 山本 海人 GK,25 市川 大祐 DF,3 青山 直晃 DF,5 岩下 敬輔 DF,4 太田 宏介 DF,17 山本 真希 MF,16 本田 拓也 MF,7 伊東 輝悦 MF,13 兵働 昭弘 MF,18 ヨンセン FW,23 岡崎 慎司 FW,10.0,4.0
11805,2009-08-19,19:04,第22節,第1日,山形,FC東京,NDソフトスタジアム山形,晴,24.3,75,スカパースカチャン/e2スカチャン,11056,11 北村 知隆 FW,15 長谷川 悠 FW,35 赤星 貴文 MF,14 宮本 卓也 MF,19 秋葉 勝 MF,16 キム ビョンスク MF,13 石川 竜也 DF,4 小原 章吾 DF,34 西河 翔吾 DF,20 小林 亮 DF,1 清水 健太 GK,1,0,20 権田 修一 GK,25 徳永 悠平 DF,4 ブルーノ クアドロス DF,6 今野 泰幸 DF,5 長友 佑都 DF,28 米本 拓司 MF,10 梶山 陽平 MF,40 鈴木 達也 MF,22 羽生 直剛 MF,9 カボレ FW,13 平山 相太 FW,11.0,7.0
11807,2009-08-19,19:04,第22節,第1日,新潟,G大阪,東北電力ビッグスワンスタジアム,晴,26.8,78,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,32896,9 ペドロ ジュニオール FW,16 大島 秀夫 FW,20 曺 永哲 FW,7 松下 年宏 MF,10 マルシオ リシャルデス MF,15 本間 勲 MF,24 酒井 高徳 DF,6 永田 充 DF,5 千代反田 充 DF,17 内田 潤 DF,1 北野 貴之 GK,1,2,1 松代 直樹 GK,21 加地 亮 DF,2 中澤 聡太 DF,5 山口 智 DF,19 下平 匠 DF,27 橋本 英郎 MF,17 明神 智和 MF,10 二川 孝広 MF,7 遠藤 保仁 MF,9 ルーカス FW,23 レアンドロ FW,3.0,4.0
11806,2009-08-19,19:05,第22節,第1日,千葉,名古屋,フクダ電子アリーナ,晴,25.4,70,スカパー・e2(TBSチャンネル)/BS-TBS(録),13548,18 巻 誠一郎 FW,16 谷澤 達也 MF,9 深井 正樹 MF,6 下村 東美 MF,8 中後 雅喜 MF,10 工藤 浩平 MF,31 青木 良太 DF,14 池田 昇平 DF,15 福元 洋平 DF,2 坂本 將貴 DF,17 櫛野 亮 GK,0,2,1 楢﨑 正剛 GK,4 吉田 麻也 DF,3 バヤリッツァ DF,5 増川 隆洋 DF,38 三都主 アレサンドロ DF,10 小川 佳純 MF,7 中村 直志 MF,14 吉村 圭司 MF,9 ブルザノビッチ MF,11 玉田 圭司 FW,16 ケネディ FW,16.0,10.0
11812,2009-08-19,19:33,第22節,第1日,浦和,柏,埼玉スタジアム2002,晴,27.2,75,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,38740,17 エジミウソン FW,19 高原 直泰 FW,24 原口 元気 MF,10 ポンテ MF,3 細貝 萌 MF,20 堀之内 聖 MF,14 平川 忠亮 DF,22 阿部 勇樹 DF,4 田中 マルクス闘莉王 DF,6 山田 暢久 DF,23 都築 龍太 GK,1,4,33 菅野 孝憲 GK,23 藏川 洋平 DF,6 パク ドンヒョク DF,3 近藤 直也 DF,13 小林 祐三 DF,15 菅沼 実 MF,34 杉山 浩太 MF,28 栗澤 僚一 MF,27 大津 祐樹 MF,41 田中 順也 FW,11 ポポ FW,6.0,16.0
11808,2009-08-19,19:03,第22節,第1日,磐田,川崎F,ヤマハスタジアム(磐田),晴,26.8,63,スカパースカチャン/e2スカチャン,10545,18 前田 遼一 FW,33 イ グノ FW,14 村井 慎二 MF,11 西 紀寛 MF,19 岡田 隆 MF,6 那須 大亮 MF,20 山本 脩斗 DF,3 茶野 隆行 DF,4 大井 健太郎 DF,5 駒野 友一 DF,1 川口 能活 GK,2,1,1 川島 永嗣 GK,19 森 勇介 DF,17 菊地 光将 DF,2 伊藤 宏樹 DF,26 村上 和弘 DF,13 寺田 周平 MF,29 谷口 博之 MF,14 中村 憲剛 MF,9 鄭 大世 FW,10 ジュニーニョ FW,8 山岸 智 FW,9.0,2.0
11813,2009-08-19,19:33,第22節,第1日,横浜FM,大宮,ニッパツ三ツ沢球技場,晴,26.1,73,スカパースカチャン/e2スカチャン,11025,9 渡邉 千真 FW,17 兵藤 慎剛 FW,11 坂田 大輔 FW,29 長谷川 アーリアジャスール FW,6 河合 竜二 MF,30 小椋 祥平 MF,24 金井 貢史 DF,22 中澤 佑二 DF,7 栗原 勇蔵 DF,5 田中 裕介 DF,21 飯倉 大樹 GK,1,0,21 江角 浩司 GK,2 塚本 泰史 DF,5 冨田 大介 DF,3 マト DF,4 波戸 康広 DF,6 片岡 洋介 MF,17 橋本 早十 MF,7 内田 智也 MF,11 藤本 主税 MF,9 石原 直樹 FW,16 ラファエル FW,11.0,14.0
